hour,day_of_week,month,temperature,humidity,is_weekend,electricity_load
1,1,1,21.03,45.74,0,224.52
2,1,1,27.56,76.3,0,247.63
3,1,1,24.23,42.59,0,217.46
4,1,1,23.22,41.51,0,228.01
5,1,1,27.93,45.27,0,289.39
6,1,1,22.67,88.27,0,318.27
7,1,1,20.56,87.04,0,332.57
8,1,1,20.12,49.7,0,360.49
9,1,1,26.61,48.08,0,405.06
10,1,1,20.95,52.03,0,374.45
11,1,1,30.05,65.78,0,412.32
12,1,1,18.54,68.49,0,441.34
13,1,1,29.88,51.08,0,412.35
14,1,1,25.42,77.83,0,369.81
15,1,1,24.5,55.48,0,363.57
16,1,1,23.15,86.11,0,334.12
17,1,1,25.98,72.84,0,342.99
18,1,1,24.67,61.82,0,288.77
19,1,1,28.1,79.5,0,294.78
20,1,1,25.13,80.9,0,243.1
21,1,1,25.24,54.52,0,194.92
22,1,1,23.7,56.99,0,223.77
23,1,1,24.62,86.8,0,212.92
0,2,2,25.86,48.24,0,220.01
1,2,2,19.81,42.11,0,195.43
2,2,2,20.89,62.7,0,200.57
3,2,2,27.17,80.06,0,250.24
4,2,2,25.45,78.58,0,289.01
5,2,2,24.39,85.98,0,280.31
6,2,2,24.99,66.66,0,315.97
7,2,2,25.98,45.0,0,329.4
8,2,2,23.32,69.43,0,322.42
9,2,2,22.6,78.92,0,391.57
10,2,2,25.53,44.67,0,413.58
11,2,2,22.0,48.63,0,410.81
12,2,2,26.16,40.61,0,406.77
13,2,2,19.83,69.68,0,413.96
14,2,2,28.03,84.34,0,419.54
15,2,2,26.36,73.53,0,414.0
16,2,2,25.71,89.1,0,379.04
17,2,2,27.89,43.15,0,341.87
18,2,2,29.93,85.15,0,293.67
19,2,2,27.98,80.7,0,292.18
20,2,2,19.42,55.71,0,261.59
21,2,2,21.1,88.68,0,245.72
22,2,2,23.06,54.4,0,243.13
23,2,2,25.02,84.47,0,209.04
0,3,2,26.64,84.04,0,253.62
1,3,2,22.91,77.88,0,170.5
2,3,2,25.65,68.17,0,230.9
3,3,2,22.82,46.0,0,215.37
4,3,2,23.25,66.6,0,214.99
5,3,2,20.87,57.84,0,272.92
6,3,2,22.32,79.61,0,271.65
7,3,2,21.03,77.91,0,325.07
8,3,2,22.16,85.53,0,351.09
9,3,2,28.25,40.74,0,408.7
10,3,2,22.24,80.46,0,357.05
11,3,2,32.98,86.92,0,442.22
12,3,2,26.57,79.47,0,413.38
13,3,2,25.64,46.51,0,426.27
14,3,2,22.51,44.06,0,379.25
15,3,2,27.19,41.04,0,357.03
16,3,2,23.36,71.44,0,329.05
17,3,2,25.45,71.48,0,308.68
18,3,2,32.77,89.35,0,336.47
19,3,2,24.8,59.9,0,310.65
20,3,2,,56.6,0,255.04
21,3,2,22.98,71.22,0,244.31
22,3,2,24.98,81.28,0,190.38
23,3,2,30.4,86.84,0,228.01
0,4,2,23.35,80.16,0,216.75
1,4,2,30.67,61.33,0,196.12
2,4,2,27.36,71.75,0,222.71
3,4,2,23.55,82.81,0,247.47
4,4,2,27.13,64.53,0,204.15
5,4,2,28.15,50.83,0,316.21
6,4,2,27.1,48.49,0,319.82
7,4,2,20.52,40.01,0,343.91
8,4,2,23.05,75.91,0,344.38
9,4,2,24.49,45.55,0,342.49
10,4,2,25.01,52.19,0,404.81
11,4,2,27.1,54.89,0,407.68
12,4,2,25.77,68.02,0,410.06
13,4,2,21.23,59.9,0,420.27
14,4,2,26.37,73.73,0,412.78
15,4,2,27.07,42.78,0,421.8
16,4,2,26.91,46.2,0,365.36
17,4,2,28.48,64.96,0,328.25
18,4,2,27.74,56.85,0,310.57
19,4,2,26.61,54.79,0,293.96
20,4,2,25.02,43.35,0,277.88
21,4,2,20.25,84.79,0,204.32
22,4,2,26.52,74.59,0,224.88
23,4,2,25.86,46.08,0,245.24
0,5,2,26.19,43.25,1,175.68
1,5,2,21.55,88.74,1,193.15
2,5,2,22.14,74.06,1,193.6
3,5,2,28.54,60.87,1,234.76
4,5,2,25.26,75.09,1,211.96
5,5,2,27.42,77.82,1,241.57
6,5,2,25.47,79.0,1,279.07
7,5,2,25.47,63.89,1,273.91
8,5,2,28.19,61.49,1,330.09
9,5,2,23.83,40.55,1,350.35
10,5,2,25.67,86.33,1,401.47
11,5,2,23.99,70.17,1,379.63
12,5,2,24.08,50.16,1,387.7
13,5,2,24.45,85.98,1,396.01
14,5,2,26.05,85.75,1,347.43
15,5,2,23.94,89.46,1,342.27
16,5,2,29.15,83.7,1,386.38
17,5,2,22.7,89.89,1,296.04
18,5,2,24.82,52.23,1,299.38
19,5,2,24.06,82.11,1,268.54
20,5,2,29.72,81.15,1,209.74
21,5,2,25.97,51.55,1,215.42
22,5,2,28.48,44.92,1,202.52
23,5,2,20.92,88.97,1,182.7
0,6,2,26.33,54.8,1,165.73
1,6,2,28.19,83.54,1,166.55
2,6,2,25.77,40.21,1,183.31
3,6,2,28.72,41.05,1,214.14
4,6,2,23.97,63.29,1,248.63
5,6,2,29.75,51.94,1,299.85
6,6,2,32.42,74.49,1,323.98
7,6,2,24.44,68.28,1,319.18
8,6,2,24.19,43.87,1,305.38
9,6,2,29.88,48.13,1,352.24
10,6,2,30.26,59.4,1,381.46
11,6,2,23.96,49.28,1,358.83
12,6,2,24.26,79.61,1,387.2
13,6,2,24.68,60.8,1,387.7
14,6,2,21.49,44.67,1,368.6
15,6,2,22.77,64.22,1,363.13
16,6,2,22.51,44.54,1,303.19
17,6,2,23.22,46.45,1,317.59
18,6,2,25.42,51.98,1,264.64
19,6,2,26.23,82.98,1,235.87
20,6,2,30.18,86.23,1,251.08
21,6,2,22.53,81.31,1,224.93
22,6,2,28.48,56.7,1,209.35
23,6,2,24.88,53.62,1,181.03
0,0,2,25.52,67.46,0,215.0
1,0,2,27.69,76.09,0,220.36
2,0,2,22.3,89.67,0,191.63
3,0,2,26.81,46.58,0,216.47
4,0,2,26.17,42.46,0,258.84
5,0,2,27.14,74.72,0,288.58
6,0,2,26.53,81.61,0,311.56
7,0,2,33.03,82.32,0,366.99
8,0,2,23.75,73.92,0,350.07
9,0,2,24.07,87.7,0,387.16
10,0,2,23.8,65.55,0,388.2
11,0,2,24.0,85.69,0,438.06
12,0,2,23.75,88.39,0,406.0
13,0,2,29.23,82.36,0,461.49
14,0,2,29.93,55.49,0,413.46
15,0,2,23.95,49.81,0,371.32
16,0,2,23.17,67.41,0,334.94
17,0,2,27.08,62.65,0,309.73
18,0,2,24.01,83.89,0,285.2
19,0,2,27.57,45.0,0,270.44
20,0,2,26.28,52.89,0,268.59
21,0,2,21.12,77.59,0,220.97
22,0,2,30.31,44.75,0,237.91
23,0,2,31.05,56.04,0,251.68
0,1,2,23.97,59.36,0,203.17
1,1,2,24.64,71.13,0,251.6
2,1,2,26.67,47.91,0,201.55
3,1,2,26.81,83.03,0,238.31
4,1,2,27.78,62.38,0,253.67
5,1,2,31.84,85.85,0,317.44
6,1,2,25.28,63.39,0,263.4
7,1,2,23.41,53.75,0,300.55
8,1,2,21.67,47.09,0,348.68
9,1,2,23.62,40.19,0,405.78
10,1,2,25.71,66.61,0,400.39
11,1,2,31.19,45.36,0,392.54
12,1,2,24.26,59.59,0,381.69
13,1,2,26.48,69.46,0,441.25
14,1,2,25.76,53.78,0,383.58
15,1,2,29.37,48.76,0,370.28
16,1,2,33.39,78.74,0,408.02
17,1,2,24.22,87.34,0,351.64
18,1,2,24.34,45.02,0,331.33
19,1,2,28.94,47.78,0,272.47
20,1,2,27.85,88.0,0,234.13
21,1,2,31.35,41.89,0,255.32
22,1,2,27.56,88.88,0,234.0
23,1,2,24.73,40.23,0,217.52
0,2,2,27.72,83.68,0,243.86
1,2,2,29.27,55.37,0,186.92
2,2,2,,86.93,0,246.61
3,2,2,27.47,55.85,0,221.03
4,2,2,29.15,72.72,0,284.98
5,2,2,29.46,44.0,0,283.26
6,2,2,30.09,52.12,0,303.95
7,2,2,27.89,78.68,0,328.42
8,2,2,25.45,66.43,0,329.7
9,2,2,26.39,86.4,0,382.49
10,2,2,29.57,61.44,0,390.07
11,2,2,23.5,83.49,0,416.06
12,2,2,27.05,62.45,0,425.43
13,2,2,24.77,88.96,0,437.27
14,2,2,26.03,87.99,0,404.01
15,2,2,29.78,56.46,0,400.58
16,2,2,26.52,84.3,0,389.3
17,2,2,26.09,82.38,0,323.55
18,2,2,21.87,50.53,0,270.57
19,2,2,28.19,71.21,0,293.59
20,2,2,27.88,43.63,0,236.26
21,2,2,32.44,81.84,0,304.46
22,2,2,25.02,48.73,0,250.07
23,2,2,26.6,43.54,0,258.2
0,3,2,26.83,60.01,0,213.33
1,3,2,30.82,68.85,0,236.46
2,3,2,25.8,82.75,0,213.71
3,3,2,26.92,88.71,0,259.25
4,3,2,27.91,61.97,0,240.46
5,3,2,26.64,43.02,0,234.87
6,3,2,24.75,77.46,0,291.05
7,3,2,26.67,68.26,0,308.44
8,3,2,29.31,62.39,0,397.82
9,3,2,23.01,55.46,0,409.54
10,3,2,26.48,65.12,0,369.75
11,3,2,23.98,56.93,0,427.39
12,3,2,29.67,77.85,0,438.2
13,3,2,21.52,67.19,0,366.41
14,3,2,24.41,83.84,0,384.82
15,3,2,27.22,67.18,0,372.15
16,3,2,30.78,51.91,0,386.91
17,3,2,25.89,82.55,0,311.03
18,3,2,24.42,67.86,0,304.07
19,3,2,31.73,50.34,0,284.72
20,3,2,21.74,71.18,0,260.12
21,3,2,19.49,57.89,0,231.23
22,3,2,27.4,82.22,0,216.2
23,3,2,24.58,62.66,0,205.59
0,4,2,23.16,76.32,0,243.61
1,4,2,28.35,,0,210.93
2,4,2,26.95,59.8,0,204.96
3,4,2,24.53,89.16,0,247.28
4,4,2,22.38,80.42,0,248.08
5,4,2,28.84,48.0,0,262.91
6,4,2,28.17,53.89,0,360.06
7,4,2,25.92,56.49,0,328.64
8,4,2,31.76,72.52,0,366.84
9,4,2,23.01,77.85,0,376.43
10,4,2,21.64,77.48,0,422.1
11,4,2,24.14,65.49,0,368.36
12,4,2,26.08,80.54,0,415.73
13,4,2,26.95,61.85,0,450.71
14,4,2,25.5,46.19,0,397.92
15,4,2,27.28,68.22,0,359.2
16,4,2,22.47,87.62,0,338.8
17,4,2,30.55,79.65,0,351.4
18,4,2,25.97,68.94,0,336.55
19,4,2,29.57,72.34,0,286.26
20,4,2,27.25,86.53,0,279.65
21,4,2,27.59,61.42,0,214.56
22,4,2,27.93,56.57,0,199.35
23,4,2,27.56,88.86,0,207.66
0,5,2,28.28,83.17,1,214.47
1,5,2,30.34,56.15,1,195.64
2,5,2,26.94,63.19,1,201.55
3,5,2,28.48,60.75,1,221.05
4,5,2,26.09,47.45,1,252.4
5,5,2,30.67,87.89,1,253.6
6,5,2,24.33,60.22,1,289.58
7,5,2,31.76,83.77,1,303.66
8,5,2,26.23,49.47,1,370.25
9,5,2,22.06,67.39,1,324.86
10,5,2,26.74,41.2,1,350.8
11,5,2,24.31,78.21,1,383.36
12,5,2,28.88,69.05,1,388.79
13,5,2,24.4,71.28,1,379.12
14,5,2,25.02,42.59,1,368.69
15,5,2,20.69,50.55,1,322.19
16,5,2,25.0,43.72,1,359.76
17,5,2,19.08,54.45,1,321.05
18,5,2,21.6,71.37,1,298.17
19,5,2,28.64,68.31,1,250.14
20,5,2,28.71,70.61,1,245.11
21,5,2,27.63,67.46,1,217.31
22,5,2,23.45,53.65,1,209.59
23,5,2,26.21,52.23,1,207.14
0,6,2,26.48,46.85,1,185.05
1,6,2,23.01,82.45,1,145.58
2,6,2,31.0,70.82,1,241.48
3,6,2,29.12,49.33,1,228.21
4,6,2,25.82,48.86,1,217.39
5,6,2,26.57,83.65,1,263.67
6,6,2,27.11,77.14,1,252.56
7,6,2,20.36,72.97,1,321.09
8,6,2,25.74,60.34,1,299.94
9,6,2,24.44,53.1,1,342.39
10,6,2,23.48,88.97,1,365.2
11,6,2,25.64,79.86,1,396.48
12,6,2,31.88,55.09,1,396.83
13,6,2,28.41,82.38,1,395.31
14,6,2,24.77,77.95,1,362.97
15,6,2,28.2,54.85,1,355.58
16,6,2,30.68,61.33,1,343.42
17,6,2,29.26,49.3,1,310.25
18,6,2,26.67,45.55,1,247.93
19,6,2,24.55,76.14,1,235.12
20,6,2,28.58,53.38,1,241.35
21,6,2,27.67,81.0,1,208.47
22,6,2,29.17,89.78,1,198.21
23,6,2,28.39,43.83,1,182.92
0,0,2,29.77,63.65,0,202.14
1,0,2,25.01,80.1,0,201.07
2,0,2,30.57,79.45,0,228.68
3,0,2,27.21,78.0,0,242.42
4,0,2,32.84,57.45,0,284.97
5,0,2,24.55,62.69,0,276.88
6,0,2,31.82,69.75,0,303.97
7,0,2,27.21,88.7,0,310.95
8,0,2,24.66,56.38,0,408.6
9,0,2,25.16,86.16,0,356.03
10,0,2,25.66,53.47,0,385.37
11,0,2,27.89,89.45,0,421.65
12,0,2,28.18,73.51,0,422.68
13,0,2,24.9,63.18,0,414.25
14,0,2,26.54,70.67,0,389.11
15,0,2,33.04,53.63,0,403.09
16,0,2,31.8,53.71,0,375.72
17,0,2,27.93,45.68,0,334.45
18,0,2,26.73,45.7,0,316.73
19,0,2,26.98,57.38,0,307.67
20,0,2,28.46,78.14,0,265.7
21,0,2,23.55,70.4,0,232.85
22,0,2,25.84,45.13,0,244.37
23,0,2,21.61,82.61,0,223.61
0,1,2,27.94,70.07,0,246.53
1,1,2,28.69,88.04,0,185.0
2,1,2,25.29,73.51,0,239.74
3,1,2,31.47,48.76,0,264.99
4,1,2,23.07,63.69,0,234.95
5,1,2,22.35,72.42,0,280.03
6,1,2,27.42,41.41,0,334.57
7,1,2,29.89,40.75,0,329.01
8,1,2,31.8,46.47,0,383.34
9,1,2,25.37,52.58,0,396.56
10,1,2,29.98,61.48,0,385.13
11,1,2,26.63,64.37,0,405.32
12,1,2,26.23,46.9,0,416.59
13,1,2,29.4,73.67,0,399.16
14,1,2,28.7,69.81,0,385.77
15,1,2,22.02,54.72,0,368.05
16,1,2,31.17,40.68,0,388.97
17,1,2,30.88,43.88,0,360.97
18,1,2,24.87,59.58,0,289.94
19,1,2,27.93,47.7,0,301.99
20,1,2,28.23,58.84,0,248.85
21,1,2,27.53,71.41,0,210.9
22,1,2,25.09,67.36,0,213.79
23,1,2,24.73,51.56,0,232.69
0,2,2,26.79,57.19,0,225.1
1,2,2,30.39,70.7,0,224.35
2,2,2,28.5,83.04,0,221.32
3,2,2,25.76,77.66,0,230.89
4,2,2,29.19,67.67,0,270.14
5,2,2,18.32,58.11,0,261.94
6,2,2,30.32,58.25,0,313.83
7,2,2,21.65,83.97,0,322.44
8,2,2,25.78,41.96,0,332.44
9,2,2,23.51,89.4,0,357.72
10,2,2,22.99,73.22,0,397.28
11,2,2,30.35,74.06,0,417.67
12,2,2,25.47,41.9,0,402.49
13,2,2,27.91,70.28,0,393.14
14,2,2,26.73,64.24,0,429.96
15,2,2,28.3,45.29,0,369.71
16,2,2,27.1,53.9,0,367.78
17,2,2,23.02,84.52,0,318.68
18,2,2,29.86,67.5,0,320.37
19,2,2,25.39,60.67,0,291.74
20,2,2,22.2,43.63,0,223.1
21,2,2,25.59,75.71,0,238.12
22,2,2,31.37,75.14,0,260.64
23,2,2,29.42,70.7,0,257.19
0,3,2,25.95,65.51,0,207.27
1,3,2,25.95,61.69,0,214.11
2,3,2,26.03,69.66,0,267.7
3,3,2,33.22,51.67,0,280.05
4,3,2,28.14,87.06,0,253.01
5,3,2,28.28,69.44,0,277.45
6,3,2,30.09,55.56,0,339.34
7,3,2,27.71,62.48,0,319.94
8,3,2,26.22,80.28,0,382.3
9,3,2,26.41,48.08,0,388.41
10,3,2,26.78,54.64,0,408.91
11,3,2,26.88,73.98,0,403.67
12,3,2,29.18,55.77,0,405.35
13,3,2,27.15,79.63,0,438.71
14,3,2,29.19,46.52,0,399.65
15,3,2,26.75,78.13,0,374.37
16,3,2,27.23,43.42,0,361.47
17,3,2,21.0,40.63,0,332.24
18,3,2,29.74,84.91,0,298.74
19,3,2,28.03,69.07,0,277.91
20,3,2,29.99,57.59,0,257.61
21,3,2,18.31,51.63,0,255.43
22,3,2,33.26,70.84,0,223.83
23,3,2,26.58,65.45,0,179.73
0,4,2,30.44,89.58,0,181.76
1,4,2,24.0,89.16,0,178.99
2,4,2,28.95,71.75,0,258.02
3,4,2,23.96,62.14,0,234.5
4,4,2,25.25,64.56,0,268.14
5,4,2,32.86,74.12,0,311.99
6,4,2,26.54,45.08,0,312.48
7,4,2,27.77,56.42,0,338.81
8,4,2,29.73,43.76,0,390.21
9,4,2,28.6,43.67,0,390.14
10,4,2,27.57,49.79,0,428.5
11,4,2,28.21,64.26,0,424.54
12,4,2,34.33,79.24,0,418.46
13,4,2,26.94,64.27,0,399.01
14,4,2,27.72,56.77,0,386.35
15,4,2,30.27,44.12,0,415.73
16,4,2,30.43,67.51,0,362.98
17,4,2,30.68,53.56,0,331.61
18,4,2,29.03,70.75,0,323.98
19,4,2,23.69,88.86,0,276.39
20,4,2,32.02,45.57,0,280.93
21,4,2,23.68,50.61,0,271.28
22,4,2,28.02,63.65,0,246.72
23,4,2,24.85,88.43,0,211.08
0,5,2,27.04,78.59,1,154.44
1,5,2,28.22,84.91,1,178.96
2,5,2,28.2,56.69,1,213.12
3,5,2,28.5,89.6,1,192.12
4,5,2,32.08,45.14,1,288.01
5,5,2,28.6,42.65,1,260.9
6,5,2,26.5,82.78,1,282.24
7,5,2,30.13,86.36,1,302.87
8,5,2,30.8,44.53,1,351.95
9,5,2,23.55,45.67,1,321.43
10,5,2,29.03,41.66,1,417.47
11,5,2,29.34,45.23,1,411.29
12,5,2,26.34,50.47,1,400.55
13,5,2,31.36,88.5,1,362.19
14,5,2,26.79,73.39,1,372.68
15,5,2,27.61,78.93,1,378.93
16,5,2,26.72,78.81,1,343.66
17,5,2,27.28,66.75,1,289.05
18,5,2,23.95,79.87,1,261.87
19,5,2,22.92,69.79,1,237.37
20,5,2,32.02,55.73,1,232.98
21,5,2,24.7,68.06,1,236.6
22,5,2,24.26,66.68,1,150.63
23,5,2,20.78,81.17,1,189.59
0,6,2,25.44,89.09,1,152.75
1,6,2,23.38,60.55,1,157.64
2,6,2,32.28,78.17,1,168.9
3,6,2,30.38,44.99,1,209.27
4,6,2,25.29,78.84,1,258.44
5,6,2,34.11,58.57,1,279.69
6,6,2,30.3,41.97,1,266.78
7,6,2,26.38,58.16,1,327.17
8,6,2,19.86,70.53,1,349.99
9,6,2,34.23,45.96,1,373.36
10,6,2,23.19,86.2,1,400.26
11,6,2,22.42,43.88,1,384.07
12,6,2,30.42,86.5,1,404.71
13,6,2,34.67,75.36,1,382.21
14,6,2,31.51,56.49,1,392.92
15,6,2,29.05,59.54,1,362.66
16,6,2,29.14,77.04,1,348.24
17,6,2,29.91,70.07,1,301.98
18,6,2,,73.58,1,291.64
19,6,2,28.2,59.46,1,243.28
20,6,2,27.67,64.39,1,191.22
21,6,2,27.17,89.49,1,232.17
22,6,2,25.09,50.7,1,161.08
23,6,2,26.51,60.89,1,186.83
0,0,2,22.39,54.59,0,207.64
1,0,2,27.17,78.26,0,222.88
2,0,2,24.5,78.2,0,214.0
3,0,2,24.16,54.62,0,240.11
4,0,2,28.01,44.07,0,274.44
5,0,2,31.65,40.57,0,312.93
6,0,2,30.22,61.37,0,355.23
7,0,2,22.76,60.52,0,332.46
8,0,2,24.5,89.42,0,357.53
9,0,2,30.29,63.49,0,373.31
10,0,2,24.52,52.82,0,401.63
11,0,2,26.8,84.56,0,421.93
12,0,2,29.12,64.55,0,413.95
13,0,2,24.56,69.96,0,413.9
14,0,2,27.79,44.78,0,395.22
15,0,2,23.47,59.15,0,387.8
16,0,2,25.67,87.21,0,377.42
17,0,2,28.43,69.48,0,359.93
18,0,2,22.69,57.23,0,304.08
19,0,2,28.79,71.28,0,270.3
20,0,2,27.41,85.52,0,251.29
21,0,2,29.13,53.7,0,259.01
22,0,2,28.14,65.26,0,277.73
23,0,2,31.56,87.93,0,220.5
0,1,2,27.96,48.62,0,224.01
1,1,2,26.29,75.98,0,203.02
2,1,2,27.95,70.72,0,208.79
3,1,2,29.21,73.98,0,233.8
4,1,2,27.73,57.56,0,222.67
5,1,2,27.7,55.69,0,315.45
6,1,2,25.48,74.21,0,264.09
7,1,2,25.59,50.78,0,329.59
8,1,2,23.38,60.98,0,329.88
9,1,2,32.83,49.41,0,380.1
10,1,2,23.85,40.42,0,418.76
11,1,2,25.5,88.5,0,409.37
12,1,2,,61.59,0,389.26
13,1,2,30.27,88.47,0,405.47
14,1,2,26.7,47.02,0,383.04
15,1,2,31.33,69.37,0,393.16
16,1,2,25.56,50.05,0,362.36
17,1,2,28.42,79.5,0,379.84
18,1,2,25.08,79.19,0,269.37
19,1,2,34.02,45.63,0,303.47
20,1,2,24.02,85.6,0,248.74
21,1,2,28.51,49.73,0,264.5
22,1,2,29.48,70.65,0,239.2
23,1,2,28.82,89.28,0,232.28
0,2,2,27.14,84.12,0,219.75
1,2,2,27.3,87.83,0,198.03
2,2,2,27.83,57.13,0,252.19
3,2,2,27.25,45.28,0,258.39
4,2,2,30.59,49.42,0,289.78
5,2,2,34.33,65.02,0,330.21
6,2,2,26.02,79.66,0,318.41
7,2,2,23.58,47.51,0,359.46
8,2,2,27.43,72.99,0,371.13
9,2,2,35.43,56.18,0,399.91
10,2,2,25.28,57.06,0,394.68
11,2,2,32.61,73.1,0,422.64
12,2,2,32.73,63.35,0,416.43
13,2,2,26.03,80.6,0,439.31
14,2,2,29.4,47.8,0,411.03
15,2,2,32.58,79.5,0,399.05
16,2,2,26.56,43.21,0,369.16
17,2,2,27.08,49.7,0,398.19
18,2,2,25.95,72.81,0,287.24
19,2,2,24.65,82.75,0,263.84
20,2,2,25.75,52.63,0,231.75
21,2,2,24.02,56.36,0,229.69
22,2,2,27.8,66.86,0,232.8
23,2,2,25.38,50.58,0,202.56
0,3,2,28.5,80.56,0,205.47
1,3,2,23.14,78.68,0,209.09
2,3,2,28.8,47.26,0,220.34
3,3,2,30.3,63.19,0,256.25
4,3,2,21.82,78.74,0,272.73
5,3,2,28.93,56.87,0,304.97
6,3,2,31.49,71.66,0,341.34
7,3,2,24.17,42.51,0,353.04
8,3,2,32.82,70.43,0,382.71
9,3,2,29.06,47.63,0,385.19
10,3,2,25.69,81.53,0,380.38
11,3,2,27.64,57.77,0,402.86
12,3,2,29.48,54.08,0,408.22
13,3,2,28.03,82.04,0,426.3
14,3,2,29.42,42.51,0,412.09
15,3,2,25.04,59.83,0,392.25
16,3,2,28.31,58.5,0,342.57
17,3,2,23.56,54.24,0,358.42
18,3,2,27.47,85.59,0,305.13
19,3,2,25.09,77.55,0,259.85
20,3,2,25.6,43.2,0,250.21
21,3,2,31.51,75.73,0,302.74
22,3,2,31.08,66.36,0,228.34
23,3,2,29.63,85.04,0,215.98
0,4,2,24.63,55.65,0,202.74
1,4,2,26.96,68.71,0,212.84
2,4,2,31.55,65.04,0,221.64
3,4,2,28.33,64.48,0,247.99
4,4,2,34.87,62.81,0,303.68
5,4,2,29.09,50.28,0,298.13
6,4,2,28.49,77.79,0,293.99
7,4,2,26.98,62.57,0,331.45
8,4,2,28.31,87.93,0,354.74
9,4,2,27.45,53.04,0,385.4
10,4,2,30.03,74.14,0,433.3
11,4,2,30.78,87.04,0,415.56
12,4,2,25.55,73.17,0,407.12
13,4,2,23.92,83.56,0,436.93
14,4,2,22.4,81.37,0,405.13
15,4,2,29.43,58.01,0,400.78
16,4,2,24.6,70.01,0,395.66
17,4,2,21.45,47.81,0,337.05
18,4,2,29.08,66.78,0,277.96
19,4,2,35.39,51.52,0,324.24
20,4,2,27.89,77.19,0,232.89
21,4,2,30.42,66.4,0,259.39
22,4,2,28.15,60.56,0,194.51
23,4,2,27.61,53.44,0,208.1
0,5,2,30.77,89.93,1,184.65
1,5,2,27.14,43.59,1,170.86
2,5,2,,42.18,1,193.46
3,5,2,28.98,50.86,1,237.39
4,5,2,26.01,88.55,1,215.74
5,5,2,30.99,88.96,1,277.5
6,5,2,27.49,72.75,1,264.41
7,5,2,25.75,84.01,1,301.46
8,5,2,29.62,50.7,1,345.53
9,5,2,25.32,88.6,1,329.08
10,5,2,28.1,47.14,1,345.61
11,5,2,27.99,45.06,1,391.4
12,5,2,31.27,45.61,1,415.64
13,5,2,29.44,68.66,1,383.61
14,5,2,27.94,79.05,1,362.3
15,5,2,30.47,58.33,1,364.99
16,5,2,32.18,88.89,1,346.57
17,5,2,29.69,61.72,1,319.96
18,5,2,28.04,47.52,1,234.55
19,5,2,24.08,63.3,1,227.93
20,5,2,24.82,73.95,1,210.14
21,5,2,27.1,81.61,1,215.05
22,5,2,26.19,62.94,1,197.58
23,5,2,27.45,69.68,1,199.76
0,6,2,28.29,53.37,1,190.86
1,6,2,29.7,72.3,1,166.65
2,6,2,27.9,89.3,1,227.1
3,6,2,29.57,42.45,1,243.66
4,6,2,28.31,84.33,1,210.61
5,6,2,22.19,68.11,1,251.24
6,6,2,25.3,52.6,1,266.33
7,6,2,27.68,87.74,1,312.87
8,6,2,24.49,64.17,1,347.28
9,6,2,29.92,56.58,1,403.1
10,6,2,32.71,49.07,1,398.4
11,6,2,31.77,52.22,1,396.92
12,6,2,27.48,81.64,1,376.89
13,6,2,32.59,70.72,1,396.7
14,6,2,28.56,85.66,1,400.2
15,6,2,27.1,51.6,1,352.58
16,6,2,26.28,46.06,1,312.97
17,6,2,27.21,40.3,1,276.51
18,6,2,26.95,65.39,1,292.64
19,6,2,28.63,89.92,1,265.63
20,6,2,28.6,74.75,1,223.57
21,6,2,28.12,55.42,1,235.12
22,6,2,29.43,83.84,1,193.53
23,6,2,31.69,79.09,1,194.93
0,0,2,31.06,40.77,0,222.33
1,0,2,23.76,80.84,0,200.79
2,0,2,20.55,55.03,0,221.73
3,0,2,31.02,47.48,0,274.86
4,0,2,24.11,51.32,0,232.44
5,0,2,27.54,63.43,0,297.74
6,0,2,24.7,61.24,0,310.2
7,0,2,,54.44,0,330.98
8,0,2,29.84,48.61,0,387.03
9,0,2,30.49,78.11,0,392.93
10,0,2,26.49,89.51,0,407.42
11,0,2,20.44,,0,414.81
12,0,2,26.58,54.8,0,401.35
13,0,2,29.39,52.24,0,421.05
14,0,2,23.78,50.88,0,386.03
15,0,2,28.76,46.83,0,384.97
16,0,2,28.17,67.57,0,358.98
17,0,2,29.95,70.27,0,355.19
18,0,2,28.57,75.28,0,318.07
19,0,2,25.3,74.01,0,290.25
20,0,2,31.8,54.62,0,274.16
21,0,2,27.74,56.52,0,211.55
22,0,2,28.13,74.08,0,229.36
23,0,2,25.41,57.47,0,213.22
0,1,2,26.98,50.63,0,217.31
1,1,2,25.66,58.72,0,200.68
2,1,2,27.79,53.6,0,203.97
3,1,2,33.45,44.42,0,270.4
4,1,2,24.2,81.51,0,250.02
5,1,2,23.47,82.66,0,281.22
6,1,2,32.73,50.99,0,321.18
7,1,2,27.68,43.24,0,339.97
8,1,2,26.3,76.94,0,351.78
9,1,2,31.43,50.58,0,374.93
10,1,2,26.49,59.67,0,407.31
11,1,2,33.79,43.21,0,414.0
12,1,2,30.35,51.31,0,424.14
13,1,2,26.85,79.65,0,416.92
14,1,2,34.78,80.22,0,406.83
15,1,2,26.49,50.35,0,357.87
16,1,2,30.54,56.8,0,419.87
17,1,2,29.21,46.71,0,333.35
18,1,2,32.22,43.71,0,338.01
19,1,2,33.0,89.61,0,340.4
20,1,2,28.41,72.78,0,281.82
21,1,2,26.05,67.1,0,233.41
22,1,2,29.69,78.27,0,231.28
23,1,2,26.28,82.0,0,197.45
0,2,2,34.45,80.34,0,248.75
1,2,2,28.82,40.83,0,231.77
2,2,2,27.31,49.34,0,216.38
3,2,2,28.96,72.75,0,225.85
